"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2017-Q2","T2-2017",28.800869,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2017-Q4","T4-2017",30.686529,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2017-Q3","T3-2017",30.964021,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2018","2018",29.945864,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2018-Q2","T2-2018",29.852348,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2018-Q1","T1-2018",29.736224,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2018-Q4","T4-2018",30.257821,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2018-Q3","T3-2018",29.935306,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2019","2019",29.829008,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2019-Q1","T1-2019",29.394661,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2019-Q2","T2-2019",29.824262,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2019-Q4","T4-2019",29.51595,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2019-Q3","T3-2019",30.580264,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2020","2020",28.483589,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2020-Q2","T2-2020",25.898151,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2020-Q1","T1-2020",29.001512,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2020-Q3","T3-2020",29.906583,,
"IT","Italia","ACT_R","tasso di attività ","1","maschi","Y15-24","15-24 anni","TOTAL","totale","2020-Q4","T4-2020",29.132977,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1977","1977",44.341532,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1977-Q1","T1-1977",43.818912,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1977-Q2","T2-1977",44.069342,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1977-Q4","T4-1977",44.885746,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1977-Q3","T3-1977",44.58312,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1978","1978",43.917445,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1978-Q2","T2-1978",42.809967,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1978-Q1","T1-1978",43.175449,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1978-Q4","T4-1978",45.526859,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1978-Q3","T3-1978",44.122466,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1979","1979",45.020756,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1979-Q1","T1-1979",44.321135,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1979-Q2","T2-1979",44.163442,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1979-Q4","T4-1979",45.927085,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1979-Q3","T3-1979",45.658346,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1980","1980",45.477818,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1980-Q2","T2-1980",44.488784,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1980-Q1","T1-1980",45.088002,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1980-Q4","T4-1980",46.311615,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1980-Q3","T3-1980",46.011736,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1981","1981",45.341269,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1981-Q1","T1-1981",44.711414,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1981-Q2","T2-1981",44.805009,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1981-Q4","T4-1981",46.596735,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1981-Q3","T3-1981",45.22578,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1982","1982",45.430055,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1982-Q2","T2-1982",44.937112,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1982-Q1","T1-1982",45.488326,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1982-Q4","T4-1982",45.979578,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1982-Q3","T3-1982",45.311008,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1983","1983",46.075152,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1983-Q1","T1-1983",45.152273,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1983-Q2","T2-1983",45.979686,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1983-Q4","T4-1983",46.948395,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1983-Q3","T3-1983",46.204141,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1984","1984",45.253989,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1984-Q2","T2-1984",44.893448,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1984-Q1","T1-1984",45.41461,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1984-Q4","T4-1984",45.673729,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1984-Q3","T3-1984",45.032337,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1985","1985",44.778296,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1985-Q1","T1-1985",44.145387,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1985-Q2","T2-1985",44.407665,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1985-Q4","T4-1985",45.695864,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1985-Q3","T3-1985",44.859848,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1986","1986",44.808079,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1986-Q2","T2-1986",44.415818,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1986-Q1","T1-1986",44.886797,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1986-Q4","T4-1986",45.969789,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1986-Q3","T3-1986",43.94221,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1987","1987",45.06471,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1987-Q1","T1-1987",44.462348,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1987-Q2","T2-1987",44.532424,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1987-Q4","T4-1987",45.942415,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1987-Q3","T3-1987",45.312981,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1988","1988",44.752143,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1988-Q2","T2-1988",44.620596,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1988-Q1","T1-1988",44.469359,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1988-Q4","T4-1988",45.008384,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1988-Q3","T3-1988",44.9104,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1989","1989",44.459792,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1989-Q1","T1-1989",44.153877,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1989-Q2","T2-1989",44.546848,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1989-Q4","T4-1989",44.482085,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1989-Q3","T3-1989",44.656559,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1990","1990",43.262622,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1990-Q2","T2-1990",43.108719,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1990-Q1","T1-1990",43.367941,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1990-Q4","T4-1990",43.543906,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1990-Q3","T3-1990",43.028213,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1991","1991",40.906973,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1991-Q1","T1-1991",40.516009,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1991-Q2","T2-1991",40.99942,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1991-Q4","T4-1991",41.180873,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1991-Q3","T3-1991",40.930261,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1992","1992",39.792725,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1992-Q2","T2-1992",39.648689,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1992-Q1","T1-1992",39.091371,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1992-Q4","T4-1992",40.861292,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1992-Q3","T3-1992",39.554484,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1993","1993",39.184183,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1993-Q1","T1-1993",38.691041,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1993-Q2","T2-1993",39.641188,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1993-Q4","T4-1993",39.562572,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1993-Q3","T3-1993",38.847552,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1994","1994",37.927463,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1994-Q2","T2-1994",37.751167,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1994-Q1","T1-1994",37.071103,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1994-Q4","T4-1994",38.372452,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1994-Q3","T3-1994",38.532579,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1995","1995",37.760945,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1995-Q1","T1-1995",36.6357,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1995-Q2","T2-1995",37.522581,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1995-Q4","T4-1995",37.956577,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1995-Q3","T3-1995",38.950849,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1996","1996",37.315467,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1996-Q2","T2-1996",37.780431,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1996-Q1","T1-1996",36.481135,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1996-Q4","T4-1996",37.397345,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1996-Q3","T3-1996",37.613798,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1997","1997",37.27365,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1997-Q1","T1-1997",36.862544,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1997-Q2","T2-1997",37.868072,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1997-Q4","T4-1997",37.127281,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1997-Q3","T3-1997",37.237565,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1998","1998",37.701643,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1998-Q2","T2-1998",37.123122,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1998-Q1","T1-1998",36.101878,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1998-Q4","T4-1998",39.282423,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1998-Q3","T3-1998",38.346921,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1999","1999",37.868006,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1999-Q1","T1-1999",37.297385,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1999-Q2","T2-1999",37.984126,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1999-Q4","T4-1999",37.947921,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","1999-Q3","T3-1999",38.252956,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2000","2000",38.462606,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2000-Q2","T2-2000",38.199262,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2000-Q1","T1-2000",37.196362,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2000-Q4","T4-2000",38.88805,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2000-Q3","T3-2000",39.595746,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2001","2001",36.918999,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2001-Q1","T1-2001",37.001005,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2001-Q2","T2-2001",36.801006,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2001-Q4","T4-2001",36.869424,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2001-Q3","T3-2001",37.003742,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2002","2002",35.270847,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2002-Q2","T2-2002",35.380587,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2002-Q1","T1-2002",35.160258,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2002-Q4","T4-2002",35.143247,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y15-24","15-24 anni","TOTAL","totale","2002-Q3","T3-2002",35.399134,,
